requirement_id,section,requirement_text,domain,priority,status,source_file,source_line,implementation_state,test_state,evidence_state,rollback_state
VVIP-GV1-0249,جدول 44,"reports, moderation_cases, decisions, appeals, evidence_refs.",GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,958,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0250,جدول 44,POST /reports، PATCH /cases/:id/decision.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,959,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0251,جدول 44,صلاحيات scoped، إخفاء هوية المبلغ عند الحاجة، audit غير قابل للتعديل.,SECURITY_PRIVACY,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,962,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0252,جدول 44,بلاغ مكرر، تضارب مصالح، appeal، illegal content emergency.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,965,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0253,جدول 44,كل قرار قابل للتعليل والتدقيق.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,968,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0254,جدول 44,SLA حسب الخطورة.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,969,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0255,جدول 44,Policies، admin screens، reports API، training guide.,UX_ACCESSIBILITY,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,972,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0256,جدول 46,"إنشاء tickets, comments, assignments, SLA timers.",MESSAGING_SUPPORT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,996,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0257,جدول 46,ربط التذكرة بالمستخدم أو الإعلان أو الدفع دون كشف زائد.,IDENTITY_ACCESS,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,997,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0258,جدول 46,قوالب رد وملاحظات داخلية.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,998,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0259,جدول 46,تصعيد تلقائي وتقارير backlog.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,999,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0260,جدول 46,قياس CSAT بعد الإغلاق.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1000,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0261,جدول 46,"support_tickets, support_messages, sla_events, satisfaction.",MESSAGING_SUPPORT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1003,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0262,جدول 46,POST /support/tickets، admin queue APIs.,MESSAGING_SUPPORT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1004,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0263,جدول 46,عزل الدول والأدوار، redaction للبيانات الحساسة.,DATA_DATABASE,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1007,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0264,جدول 46,SLA breach، reassignment، user attachment، closed reopen.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1010,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0265,جدول 46,المستخدم يرى الحالة.,IDENTITY_ACCESS,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1013,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0266,جدول 46,كل تجاوز SLA يظهر في التقرير.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1014,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0267,جدول 46,User portal، agent console، reports، runbook.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1017,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0268,جدول 48,تعريف roles وpermissions كبيانات versioned.,IDENTITY_ACCESS,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1041,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0269,جدول 48,إنشاء scoped assignments: global/country/region/sector.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1042,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0270,جدول 48,فحص الصلاحية server-side لكل action.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1043,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0271,جدول 48,MFA وstep-up للأفعال الحرجة.,SECURITY_PRIVACY,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1044,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0272,جدول 48,Audit before/after values.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1045,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0273,جدول 48,فصل duty للمالية والاستئناف.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1046,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0274,جدول 48,"roles, permissions, role_bindings, admin_actions.",IDENTITY_ACCESS,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1049,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0275,جدول 48,GET /admin/me/permissions، privileged APIs.,IDENTITY_ACCESS,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1050,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0276,جدول 48,Least privilege، just-in-time عند الحاجة، no shared accounts.,IDENTITY_ACCESS,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1053,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0277,جدول 48,كل دور وكل scope، revoked role، expired session، step-up.,IDENTITY_ACCESS,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1056,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0278,جدول 48,لا API إدارية تعتمد على إخفاء زر.,UX_ACCESSIBILITY,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1059,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0279,جدول 48,كل فعل حساس مسجل.,OPERATIONS_RELEASE,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1060,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0280,جدول 48,RBAC matrix، middleware، admin UI، tests.,UX_ACCESSIBILITY,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1063,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0281,جدول 51,إنشاء plans/features/entitlements.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1098,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0282,جدول 51,حساب effective entitlement من subscription وgrace.,IDENTITY_ACCESS,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1099,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0283,جدول 51,فرض الحدود عند API.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1100,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0284,جدول 51,Metering للإعلانات والترقيات.,LISTINGS_MARKETPLACE,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1101,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0285,جدول 51,تاريخ تغييرات الأسعار دون تغيير المشترك القديم إلا بسياسة.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1102,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0286,جدول 51,"plans, plan_prices, subscriptions, entitlements, usage_counters.",PAYMENTS_BILLING,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1105,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0287,جدول 51,GET /billing/entitlements.,PAYMENTS_BILLING,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1106,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0288,جدول 51,منع تزوير الباقة client-side.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1109,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0289,جدول 51,Audit لتعديلات الخطة.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1110,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0290,جدول 51,Upgrade/downgrade، expired، grace، limit race.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1113,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0291,جدول 51,لا يمكن تجاوز الحد بطلبات متزامنة.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1116,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0292,جدول 51,واجهة توضح السبب والترقية.,UX_ACCESSIBILITY,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1117,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0293,جدول 51,Billing domain، UI، tests، price book.,UX_ACCESSIBILITY,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1120,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0294,جدول 53,إنشاء checkout session server-side.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1144,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0295,جدول 53,ربط customer/subscription ids داخليًا.,PAYMENTS_BILLING,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1145,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0296,جدول 53,التحقق من webhook signature وidempotency.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1146,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0297,جدول 53,حفظ ledger entries غير قابلة للتعديل.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1147,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0298,جدول 53,معالجة success/failure/refund/chargeback.,AI_AUTOMATION,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1148,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0299,جدول 53,reconciliation job يومي.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1149,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0300,جدول 53,فواتير وضريبة حسب الإعداد.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1150,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0301,جدول 53,"payment_customers, payment_events, ledger_entries, invoices, refunds.",PAYMENTS_BILLING,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1153,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0302,جدول 53,POST /checkout، POST /webhooks/payment، billing portal.,PAYMENTS_BILLING,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1154,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0303,جدول 53,لا بيانات بطاقة.,DATA_DATABASE,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1157,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0304,جدول 53,Secrets server-side.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1158,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0305,جدول 53,Replay protection.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1159,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0306,جدول 53,Finance role separated.,IDENTITY_ACCESS,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1160,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0307,جدول 53,Duplicate webhook، out-of-order events، refund، chargeback، failure.,AI_AUTOMATION,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1163,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0308,جدول 53,كل دفعة تطابق المزود والLedger.,PAYMENTS_BILLING,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1166,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0309,جدول 53,لا Entitlement قبل حدث موثوق.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1167,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0310,جدول 53,Integration، webhook logs، reconciliation report، runbook.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1170,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0311,جدول 56,استخراج كل النصوص إلى keys.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1205,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0312,جدول 56,دعم plural/gender/date/currency formatting.,MESSAGING_SUPPORT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1206,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0313,جدول 56,RTL/LTR switch دون CSS forks.,UX_ACCESSIBILITY,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1207,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0314,جدول 56,ترجمة email/push/legal.,AI_AUTOMATION,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1208,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0315,جدول 56,"WCAG keyboard, labels, contrast, focus, reduced motion.",UX_ACCESSIBILITY,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1209,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0316,جدول 56,translation catalog versioned، locale fallback.,AI_AUTOMATION,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1212,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0317,جدول 56,عدم وضع بيانات حساسة في نصوص client logs.,DATA_DATABASE,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1215,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0318,جدول 56,Pseudo-localization، long text، screen reader، keyboard.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1218,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0319,جدول 56,لا نص hard-coded في المسارات الرئيسية.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1221,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0320,جدول 56,اجتياز تدقيق الوصول المستهدف.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1222,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0321,جدول 56,Catalog، style fixes، accessibility report.,UX_ACCESSIBILITY,P1,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1225,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0322,جدول 58,Manifest وicons وservice worker.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1249,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0323,جدول 58,Cache shell فقط وعدم cache لبيانات خاصة بلا سياسة.,DATA_DATABASE,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1250,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0324,جدول 58,update prompt وversion handling.,GENERAL_PRODUCT,P2,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1251,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
VVIP-GV1-0325,جدول 58,Push permission UX.,IDENTITY_ACCESS,P0,NOT_STARTED,docs/specifications/VVIP_TIGER_GLOBAL_EXECUTION_SPEC_FINAL_AR.md,1252,NOT_YET_VERIFIED,NOT_YET_EXECUTED,NOT_YET_CREATED,NOT_APPLICABLE_BEFORE_IMPLEMENTATION
